# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
50877 129.5800 46.3000  0.4257  0.5486  0.4774  0.5471  0.4659  0.8877
50878 130.7200 47.0000  0.5222  0.6144  0.5808  0.6296  0.5458  0.9183
50879 130.5500 46.2200  0.4522  0.5484  0.4810  0.5396  0.4766  0.9059
50880 131.1200 46.7300  0.5634  0.6459  0.6123  0.6639  0.5844  0.9111
50884 131.1500 46.6300  0.6022  0.6671  0.6019  0.6536  0.5604  0.8891
50888 132.1800 46.3200  0.5873  0.6401  0.5874  0.6719  0.6016  0.9150
50892 134.0000 46.8000  0.4967  0.6302  0.5798  0.5787  0.4776  0.8801
50913 118.8300 45.7200  0.4648  0.6956  0.6714  0.5213  0.4247  0.9305
50915 116.9700 45.5200  0.5631  0.7076  0.6874  0.5408  0.4575  0.9282
50924 119.6700 45.5300  0.4523  0.7289  0.6621  0.4661  0.3652  0.9093
50928 120.3300 45.0700  0.5891  0.6602  0.6107  0.4685  0.3861  0.9162
50934 121.5800 45.3800  0.5380  0.6407  0.5726  0.4761  0.3973  0.8958
50936 122.8300 45.6300  0.6225  0.5762  0.4466  0.5235  0.4362  0.8631
50937 121.4700 45.0500  0.6168  0.6397  0.5600  0.4923  0.4275  0.9009
50939 122.8200 45.3300  0.6488  0.5892  0.4911  0.5581  0.4580  0.8860
50940 123.1700 45.8500  0.5835  0.6392  0.5395  0.5221  0.4297  0.8649
50945 124.2700 45.5000  0.5935  0.6845  0.6039  0.5207  0.4300  0.9334
50946 124.8300 45.1800  0.5040  0.6501  0.5701  0.4039  0.2577  0.9071
50948 124.0200 45.0000  0.5963  0.6720  0.6055  0.5337  0.4283  0.9402
50949 124.8700 45.0800  0.5326  0.6747  0.6027  0.4374  0.2886  0.9152
50950 125.2500 45.7000  0.5233  0.6155  0.5525  0.4177  0.3106  0.9099
50953 126.5700 45.9300  0.4985  0.5830  0.4973  0.4677  0.2979  0.8460
50954 125.0800 45.5000  0.5326  0.6346  0.5608  0.4645  0.3550  0.9160
50955 126.3000 45.3800  0.5670  0.6771  0.6236  0.5263  0.3756  0.9012
50956 126.7700 46.0800  0.4892  0.5991  0.5077  0.4547  0.2870  0.8434
50958 126.9500 45.5200  0.4840  0.6083  0.5102  0.5073  0.3186  0.8663
50960 127.4500 45.7800  0.5049  0.6388  0.5922  0.5585  0.4118  0.8875
50962 128.0300 45.9500  0.6218  0.7180  0.6518  0.6499  0.5351  0.8956
50963 128.7300 45.9700  0.4801  0.6400  0.5889  0.6071  0.5118  0.8954
50964 128.8000 45.8300  0.5459  0.6822  0.6156  0.6365  0.5472  0.9080
50965 128.2800 45.4500  0.5082  0.6972  0.6628  0.5870  0.4775  0.8971
50968 127.9700 45.2200  0.5761  0.7395  0.6813  0.6067  0.4723  0.8962
50971 131.0200 45.7700  0.4795  0.6094  0.5672  0.5418  0.4778  0.9044
50973 130.6000 45.7500  0.5872  0.6467  0.5982  0.6206  0.5660  0.9104
50978 130.9200 45.3000  0.5531  0.6638  0.6045  0.6274  0.5540  0.9234
50979 130.2300 45.2700  0.5918  0.7313  0.6865  0.6166  0.5580  0.9362
50983 132.9700 45.7700  0.4749  0.5392  0.4805  0.6195  0.5534  0.9168
50985 131.8700 45.5500  0.5460  0.5948  0.5271  0.6224  0.5281  0.8991
50987 131.1000 45.2700  0.5077  0.6131  0.5748  0.6155  0.5591  0.9282
51053  86.4000 48.0500  0.6776  0.3344  0.2874  0.3977  0.3274  0.8981
51058  87.9700 47.1000  0.5755  0.4551  0.4627  0.4529  0.3691  0.8471
51059  85.8700 47.4300  0.6963  0.5984  0.5700  0.7283  0.6648  0.9672
51060  86.8700 47.7000  0.6135  0.5165  0.5017  0.4790  0.4280  0.9317
51068  87.4700 47.1200  0.5827  0.4846  0.4723  0.4327  0.3895  0.8932
51076  88.0800 47.7300  0.6429  0.3381  0.2992  0.4548  0.4030  0.9441
51087  89.5200 46.9800  0.6622  0.5589  0.5488  0.6669  0.6448  0.9688
51133  83.0000 46.7300  0.6864  0.4275  0.3716  0.4279  0.3228  0.9115
51137  82.9300 46.2000  0.5719  0.5298  0.4871  0.5438  0.4293  0.9345
51145  83.6500 46.5500  0.5209  0.2575  0.2478  0.3939  0.2737  0.9316
51156  85.7200 46.7800  0.7227  0.6387  0.5246  0.7791  0.6411  0.8991
51186  90.3800 46.6700  0.8073  0.7584  0.7601  0.8421  0.8366  0.9818
51232  82.5700 45.1800  0.6394  0.5819  0.5312  0.6958  0.6398  0.9524
51238  82.0700 44.9000  0.5928  0.5227  0.4425  0.5790  0.4781  0.9280
51241  83.6000 45.9300  0.6379  0.6025  0.6577  0.6849  0.5904  0.8484
51243  84.8500 45.6200  0.5130  0.4960  0.4358  0.7130  0.6440  0.9673
51288  90.5300 45.3700  0.7496  0.5656  0.5379  0.6444  0.5835  0.9303
51328  80.4200 44.2000  0.4673  0.2789  0.1887  0.4764  0.3132  0.8400
51329  80.8500 44.0500  0.4489  0.3372  0.2598  0.4909  0.3607  0.8781
51330  81.0200 44.9700  0.7904  0.7885  0.7445  0.8031  0.7921  0.9535
51334  82.9000 44.6000  0.5799  0.4716  0.4513  0.6706  0.6178  0.9683
51346  84.6700 44.4300  0.6209  0.5671  0.5169  0.6044  0.5448  0.9669
51352  85.2500 44.8500  0.5752  0.5508  0.5005  0.7231  0.5720  0.9026
51353  86.1000 45.0200  0.5671  0.5693  0.5436  0.7108  0.5433  0.9085
51356  86.0500 44.3200  0.6442  0.5407  0.4883  0.6964  0.6375  0.9631
51357  85.6200 44.3300  0.5447  0.3195  0.2265  0.5402  0.4595  0.9573
51358  85.8200 44.2800  0.6318  0.5553  0.5138  0.6707  0.6289  0.9690
51359  86.2000 44.3200  0.5551  0.4014  0.3446  0.6135  0.5409  0.9546
51365  87.5300 44.2000  0.5513  0.4571  0.3687  0.7106  0.6181  0.9299
51367  86.8200 44.1300  0.6379  0.5535  0.5152  0.5999  0.5495  0.9618
51368  87.3200 44.1200  0.5949  0.4143  0.3477  0.6517  0.5725  0.9344
51369  87.6500 43.9700  0.4813  0.2393  0.2188  0.7273  0.7168  0.9816
51377  87.9200 44.1700  0.6325  0.5126  0.5125  0.7430  0.7204  0.9757
51378  89.1700 44.0200  0.7697  0.7294  0.7291  0.7974  0.7909  0.9814
51379  89.5700 44.0200  0.6552  0.5135  0.4969  0.6431  0.6154  0.9648
51430  81.1500 43.8300  0.4480  0.1666  0.1649  0.4483  0.3728  0.9184
51431  81.3300 43.9500  0.4332  0.0557  0.0151  0.3177  0.2632  0.8916
51433  82.5200 43.8000  0.3941  0.5094  0.5072  0.5263  0.5021  0.9592
51434  81.5300 43.9700  0.3601  0.1965  0.1477  0.3740  0.3476  0.9133
51435  82.2300 43.4700  0.5053  0.5686  0.5638  0.5863  0.5946  0.9628
51436  83.3000 43.4500  0.3656  0.6063  0.6269  0.5171  0.5144  0.9687
51437  81.1300 43.1500  0.7998  0.7169  0.6054  0.6626  0.5996  0.8407
51438  81.7700 43.1800  0.0929  0.0811  0.0299  0.3143  0.3215  0.8948
51463  87.6500 43.7800  0.7589  0.6326  0.6114  0.7972  0.7806  0.9719
51465  87.1000 43.4800  0.7009  0.7426  0.7180  0.7255  0.7101  0.9734
51467  86.3300 42.7700  0.8789  0.8672  0.8620  0.8602  0.8626  0.9712
51468  86.8300 43.1000  0.5828  0.3835  0.3296  0.5273  0.4871  0.9472
51469  87.1800 43.4500  0.6519  0.6703  0.6540  0.7083  0.6989  0.9806
51470  88.1200 43.8800  0.7968  0.8671  0.8445  0.8321  0.8066  0.9647
51477  88.3200 43.3500  0.7230  0.6214  0.5738  0.8085  0.7614  0.9440
51482  90.2800 43.8300  0.7187  0.7360  0.7062  0.6981  0.7110  0.9853
51495  91.7300 43.2200  0.4625  0.5398  0.4745  0.6333  0.6086  0.9418
51526  88.2200 42.2300  0.6828  0.6044  0.5228  0.7685  0.6940  0.8878
51542  84.1500 43.0300  0.8985  0.9095  0.9088  0.9011  0.8928  0.9786
51559  86.4000 42.3200  0.6359  0.5347  0.3794  0.7406  0.6028  0.8062
51567  86.5700 42.0800  0.6275  0.5933  0.4381  0.6920  0.5798  0.7769
51568  86.8000 42.2500  0.6179  0.5359  0.4068  0.6598  0.5804  0.8434
51571  88.6300 42.8000  0.5070  0.3197  0.3011  0.6441  0.6213  0.9652
51572  89.2500 42.8300  0.6291  0.4673  0.4421  0.6985  0.6337  0.9179
51573  89.2000 42.9300  0.5221  0.3525  0.3803  0.6689  0.5914  0.9034
51581  90.2300 42.8500  0.4024  0.2352  0.2286  0.6184  0.5813  0.9534
51627  79.2300 41.2200  0.6970  0.6364  0.5554  0.7845  0.7419  0.9107
51628  80.2300 41.1700  0.5843  0.5988  0.5005  0.6289  0.5517  0.9165
51629  80.2300 41.2700  0.6490  0.6542  0.5840  0.6791  0.6357  0.9384
51633  81.9000 41.7800  0.7437  0.7469  0.7055  0.7626  0.7451  0.9609
51636  82.6500 41.5500  0.5928  0.6362  0.5549  0.6993  0.6415  0.9128
51639  82.7800 41.2300  0.5566  0.6227  0.5188  0.6643  0.5835  0.8827
51642  84.2700 41.8200  0.6574  0.6493  0.5509  0.7245  0.6625  0.9045
51644  82.9700 41.7200  0.5883  0.5660  0.4815  0.6956  0.6158  0.8841
51655  86.2700 41.3500  0.5898  0.5900  0.5220  0.7751  0.7186  0.9578
51656  86.1300 41.7500  0.5618  0.4812  0.4091  0.7763  0.7088  0.9174
51701  75.4000 40.5200  0.6333  0.3765  0.3871  0.6319  0.5555  0.8793
51704  76.1700 39.7200  0.5993  0.5124  0.4823  0.6575  0.6050  0.9215
51705  75.2500 39.7200  0.6676  0.6306  0.5338  0.7328  0.6275  0.8912
51707  76.7300 39.5000  0.5561  0.6196  0.5436  0.6561  0.5990  0.9070
51708  75.9500 39.1500  0.6904  0.5269  0.4499  0.6236  0.5599  0.8717
51709  75.9800 39.4700  0.6556  0.5519  0.4703  0.6364  0.5618  0.8560
51711  78.4500 40.9300  0.8331  0.8104  0.7830  0.8314  0.7991  0.9610
51716  78.5700 39.8000  0.6098  0.5719  0.4933  0.6918  0.6257  0.8871
51717  76.7800 39.2500  0.6603  0.7217  0.6599  0.6842  0.6502  0.9371
51720  79.0500 40.5000  0.6897  0.6785  0.6273  0.7382  0.6796  0.9354
51722  80.4000 40.6500  0.5677  0.5573  0.4834  0.5741  0.5057  0.9190
51730  81.2700 40.5500  0.5846  0.5857  0.4939  0.7144  0.6191  0.9156
51747  83.6700 39.0000  0.6663  0.6830  0.6512  0.7457  0.6659  0.9451
51765  87.7000 40.6300  0.5374  0.5605  0.4972  0.6774  0.6071  0.9219
51777  88.1700 39.0300  0.6836  0.6402  0.5885  0.6265  0.5256  0.9148
51802  76.1700 38.9300  0.6359  0.4571  0.4063  0.6251  0.5722  0.9359
51804  75.2300 37.7700  0.7067  0.7724  0.7517  0.7345  0.6718  0.9614
51810  77.6300 38.9200  0.6462  0.5654  0.5100  0.6162  0.5518  0.9474
51811  77.2700 38.4300  0.5025  0.4811  0.3889  0.5883  0.5653  0.8958
51814  77.4000 37.9200  0.5458  0.3590  0.3182  0.6107  0.5417  0.8547
51815  77.2700 38.2000  0.4660  0.4205  0.3346  0.5972  0.5444  0.8569
51818  78.2800 37.6200  0.4660  0.5021  0.4201  0.5960  0.4965  0.8857
51826  80.8000 37.0200  0.6842  0.6902  0.5895  0.6877  0.5868  0.9121
51827  79.7200 37.2800  0.5712  0.5722  0.5270  0.6218  0.5354  0.9333
51828  79.9300 37.1300  0.5709  0.5699  0.4990  0.6094  0.5301  0.9014
51829  80.1700 37.0800  0.6107  0.5985  0.5218  0.6319  0.5384  0.8985
51839  82.7200 37.0700  0.5795  0.6484  0.5521  0.5893  0.4578  0.9158
51855  85.5500 38.1500  0.6766  0.6437  0.5970  0.7078  0.6635  0.9568
51886  90.8500 38.2500  0.6384  0.7159  0.6880  0.6519  0.6375  0.9763
51931  81.6500 36.8500  0.6079  0.6288  0.4998  0.6205  0.4850  0.8464
52101  93.0500 43.6000  0.8890  0.8471  0.8372  0.8825  0.8801  0.9843
52112  95.1300 43.7700  0.3002  0.2993  0.3334  0.5811  0.5701  0.9537
52118  94.7000 43.2700  0.5831  0.4710  0.4725  0.5371  0.5546  0.9623
52203  93.5200 42.8200  0.5983  0.5138  0.5014  0.6431  0.6225  0.8918
52267 101.0700 41.9500  0.4893  0.5077  0.5269  0.6297  0.6366  0.9666
52313  94.6700 41.5300  0.5679  0.6029  0.5293  0.6115  0.5345  0.8016
52323  97.0300 41.8000  0.6118  0.5898  0.5523  0.6503  0.5742  0.9094
52418  94.6800 40.1500  0.5353  0.5908  0.5466  0.6130  0.5654  0.9327
52424  95.7800 40.5300  0.6501  0.6186  0.6079  0.5087  0.4967  0.8579
52436  97.0300 40.2700  0.6060  0.5967  0.5814  0.5893  0.5543  0.9363
52446  99.5200 40.3000  0.6430  0.5606  0.4817  0.5992  0.5038  0.9268
52447  98.8800 40.0000  0.5876  0.6700  0.6462  0.6440  0.5832  0.9460
52495 104.8000 40.1700  0.5568  0.6139  0.5350  0.7036  0.5955  0.8902
52515  94.8700 39.5200  0.7782  0.7106  0.7012  0.8132  0.8120  0.9899
52533  98.4800 39.7700  0.5454  0.6037  0.5510  0.5847  0.5241  0.9284
52546  99.8300 39.3700  0.5679  0.6541  0.5810  0.7106  0.6141  0.9060
52557 100.1700 39.1500  0.5926  0.6670  0.6112  0.7052  0.6198  0.8863
52575 102.7800 39.4200  0.6649  0.6300  0.5381  0.7836  0.7286  0.9447
52576 101.6800 39.2200  0.6702  0.6622  0.5617  0.7388  0.6208  0.9109
52602  93.3300 38.7500  0.6750  0.6123  0.5310  0.7036  0.6824  0.9089
52607 106.6500 39.4300  0.6274  0.6801  0.6425  0.7706  0.6783  0.9176
52633  98.4200 38.8200  0.6339  0.6336  0.5996  0.6248  0.5881  0.9537
52643  99.6200 38.8300  0.6953  0.6998  0.6428  0.6877  0.6458  0.9014
52645  99.5800 38.4200  0.6471  0.6218  0.6327  0.5783  0.5669  0.9639
52652 100.2800 39.0800  0.5535  0.6588  0.6247  0.6840  0.6128  0.8847
52656 100.8200 38.4300  0.5870  0.6224  0.5568  0.6873  0.5705  0.8325
52657 100.2500 38.1800  0.7512  0.7168  0.6961  0.6539  0.6502  0.9634
52661 101.0800 38.8000  0.6576  0.6880  0.5527  0.7416  0.6215  0.8571
52674 101.9700 38.2300  0.5881  0.6491  0.5228  0.6604  0.5910  0.8940
52679 102.6700 37.9200  0.6093  0.6344  0.5650  0.7217  0.6516  0.9360
52681 103.0800 38.6300  0.6330  0.6284  0.5720  0.7567  0.6861  0.9406
52707  93.6800 36.8000  0.5475  0.4817  0.4802  0.5899  0.5581  0.9529
52713  95.3500 37.8500  0.6338  0.7169  0.6957  0.6389  0.6285  0.9765
52737  97.3800 37.3700  0.6342  0.5562  0.5086  0.5764  0.5222  0.9515
52745  99.0200 37.3000  0.6985  0.6935  0.6573  0.6407  0.5768  0.9300
52754 100.1300 37.3300  0.6120  0.6225  0.5285  0.6272  0.5439  0.8492
52765 101.6200 37.3800  0.7197  0.6418  0.6073  0.6877  0.6624  0.9772
52784 102.9000 37.4700  0.6239  0.5085  0.4875  0.6267  0.6280  0.9758
52787 102.8700 37.2000  0.6380  0.6589  0.6512  0.7179  0.7153  0.9822
52797 104.0500 37.1800  0.6644  0.6149  0.5605  0.6431  0.5510  0.9347
52818  94.9200 36.4200  0.5936  0.5476  0.5201  0.5739  0.5352  0.9582
52825  96.4300 36.4300  0.5464  0.5041  0.4650  0.5999  0.5391  0.9135
52833  98.4800 36.9300  0.6315  0.7022  0.6793  0.6499  0.6139  0.9521
52836  98.1000 36.3000  0.5448  0.5664  0.5579  0.5650  0.5302  0.9782
52842  99.0800 36.7800  0.5513  0.5670  0.5508  0.6434  0.6013  0.9667
52853 100.9800 36.9000  0.6429  0.7511  0.7435  0.6848  0.6776  0.9749
52855 101.2500 36.6800  0.4558  0.5334  0.5223  0.7299  0.7266  0.9739
52856 100.6200 36.2700  0.6505  0.7479  0.7175  0.6297  0.6042  0.9696
52862 101.6800 36.9500  0.4251  0.6298  0.5699  0.5888  0.5705  0.9392
52863 101.9500 36.8200  0.5029  0.6420  0.6139  0.6137  0.6638  0.9533
52866 101.7500 36.7300  0.3690  0.6228  0.5667  0.5405  0.5562  0.9308
52868 101.4300 36.0300  0.6513  0.7111  0.7056  0.6303  0.6403  0.9785
52869 101.5800 36.5000  0.4684  0.6871  0.6436  0.5758  0.5770  0.9769
52874 102.4000 36.4800  0.5221  0.6850  0.6587  0.5975  0.6284  0.9637
52875 102.1000 36.5000  0.3463  0.5961  0.5702  0.4985  0.5578  0.9462
52876 102.8300 36.3300  0.4550  0.6340  0.6102  0.5349  0.5221  0.9795
52877 102.2500 36.1000  0.5863  0.6790  0.6318  0.5568  0.5442  0.9423
52881 103.1800 36.9800  0.6928  0.7619  0.7245  0.6621  0.6718  0.9668
52884 103.9500 36.3500  0.5781  0.6793  0.6448  0.5947  0.5791  0.9614
52885 103.2500 36.7500  0.6145  0.6670  0.6216  0.5359  0.5316  0.9479
52889 103.8800 36.0500  0.5632  0.5723  0.5426  0.6163  0.6066  0.9715
52895 104.6800 36.5700  0.6051  0.6387  0.6140  0.5564  0.5405  0.9537
52896 104.1500 36.5500  0.5973  0.5434  0.5334  0.5499  0.5231  0.9427
52908  93.0800 35.2200  0.6325  0.7010  0.6782  0.6201  0.6193  0.9590
52943  99.9800 35.5800  0.6114  0.5867  0.5684  0.5598  0.5185  0.9354
52955 100.7300 35.5800  0.6694  0.7266  0.7311  0.6052  0.5931  0.9674
52957 100.6000 35.2500  0.5941  0.7450  0.7331  0.5978  0.5717  0.9482
52963 102.0200 35.9300  0.6661  0.7860  0.7249  0.6549  0.6315  0.9557
52968 101.4700 35.0300  0.5825  0.6801  0.6692  0.5761  0.5491  0.9585
52972 102.4500 35.8500  0.6469  0.7503  0.7045  0.6550  0.6351  0.9488
52974 102.0200 35.5200  0.7580  0.8090  0.7648  0.7533  0.7286  0.9631
52978 102.5200 35.2000  0.6363  0.7026  0.6447  0.7101  0.6715  0.9380
52980 103.3000 35.9700  0.4333  0.5492  0.5182  0.5420  0.5290  0.9689
52981 103.3800 35.6800  0.5398  0.6928  0.6588  0.6339  0.6549  0.9507
52982 103.5500 35.4800  0.4078  0.6888  0.6024  0.5368  0.5366  0.9322
52983 104.1500 35.8700  0.5405  0.6419  0.5583  0.5741  0.5752  0.9366
52984 103.1800 35.5800  0.3937  0.6340  0.5921  0.4754  0.4845  0.9526
52985 103.3300 35.4200  0.3832  0.5914  0.5452  0.5223  0.5335  0.9437
52986 103.8700 35.3700  0.4520  0.7153  0.6135  0.5501  0.5415  0.9179
52988 103.7200 35.3700  0.3956  0.6787  0.5916  0.5016  0.5133  0.9274
52993 105.0700 35.6800  0.5610  0.6717  0.6017  0.5898  0.5970  0.9280
52995 104.6200 35.5800  0.4703  0.6698  0.5191  0.5481  0.5921  0.8720
52996 105.0200 35.3800  0.6170  0.6856  0.6671  0.5917  0.6214  0.9103
52998 104.2000 35.1300  0.5210  0.6672  0.5913  0.6773  0.7085  0.9408
53068 111.9300 43.6300  0.6394  0.7001  0.6718  0.6802  0.6136  0.9546
53083 114.1500 44.6200  0.5932  0.7149  0.6918  0.5988  0.5572  0.9663
53149 110.1300 42.5300  0.6784  0.6315  0.5929  0.7354  0.7058  0.9499
53192 114.9500 44.0200  0.6325  0.6987  0.7107  0.6356  0.6037  0.9571
53195 113.6300 43.8500  0.6098  0.6462  0.6064  0.6193  0.5898  0.9498
53272 112.6300 42.7500  0.6264  0.5968  0.5913  0.5979  0.5570  0.9700
53276 112.9000 42.4000  0.5443  0.5918  0.5871  0.5539  0.5166  0.9734
53289 113.8300 42.2300  0.5226  0.5889  0.5697  0.4662  0.3858  0.9596
53324 107.0500 41.0700  0.6632  0.6158  0.5398  0.7282  0.6868  0.9293
53336 108.5200 41.5700  0.6106  0.5540  0.5197  0.6619  0.6365  0.9593
53337 108.2700 41.1000  0.6200  0.5116  0.4069  0.6522  0.5567  0.8824
53343 109.9700 41.7700  0.6352  0.6076  0.5957  0.6911  0.6883  0.9704
53348 109.1300 41.0200  0.7136  0.6702  0.6081  0.7776  0.7314  0.9464
53352 110.4300 41.7000  0.5414  0.5104  0.4921  0.6716  0.6699  0.9664
53357 110.0500 41.0300  0.6528  0.5895  0.5871  0.7727  0.7357  0.9511
53362 111.6800 41.5300  0.5571  0.6058  0.6011  0.6699  0.6554  0.9713
53367 111.2300 41.3200  0.5550  0.5823  0.5898  0.6668  0.6558  0.9682
53368 111.4700 41.0800  0.6019  0.6294  0.6223  0.7125  0.6794  0.9780
53378 112.6200 41.2800  0.6364  0.6226  0.6230  0.6919  0.6656  0.9765
53384 113.1800 41.4500  0.5697  0.5838  0.5585  0.5823  0.5469  0.9604
53385 113.5500 41.5700  0.6345  0.6497  0.6285  0.6361  0.6063  0.9662
53391 114.0000 41.9000  0.5791  0.6571  0.6377  0.5444  0.4904  0.9629
53392 114.6000 41.8500  0.5173  0.6667  0.6497  0.5565  0.5136  0.9660
53397 113.9800 41.1000  0.6291  0.6740  0.6396  0.6414  0.6087  0.9626
53399 114.7000 41.1500  0.5496  0.6598  0.6348  0.6197  0.5687  0.9710
53419 107.0000 40.3300  0.4345  0.5290  0.4635  0.6767  0.5854  0.8730
53420 107.1200 40.8500  0.6216  0.5423  0.4376  0.6542  0.5752  0.8920
