# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
51053  86.4000 48.0500  0.5715  0.5020  0.5087  0.4016  0.3760  0.9475
51058  87.9700 47.1000  0.5638  0.5733  0.5917  0.4102  0.3723  0.9206
51059  85.8700 47.4300  0.5551  0.6272  0.6092  0.5761  0.5709  0.9767
51060  86.8700 47.7000  0.6171  0.6223  0.6259  0.4961  0.4575  0.9517
51068  87.4700 47.1200  0.5748  0.5972  0.6070  0.4664  0.4741  0.9707
51076  88.0800 47.7300  0.5564  0.5159  0.5188  0.3900  0.3623  0.9668
51087  89.5200 46.9800  0.6186  0.6344  0.6312  0.5255  0.4808  0.9707
51133  83.0000 46.7300  0.6179  0.4625  0.4459  0.4236  0.4124  0.9651
51137  82.9300 46.2000  0.6171  0.5392  0.4960  0.4978  0.4870  0.9692
51145  83.6500 46.5500  0.6360  0.3701  0.3597  0.3858  0.3693  0.9744
51156  85.7200 46.7800  0.7268  0.6640  0.6033  0.7408  0.7002  0.9455
51186  90.3800 46.6700  0.7326  0.7192  0.7252  0.6405  0.6396  0.9911
51232  82.5700 45.1800  0.5461  0.6446  0.5961  0.5251  0.5443  0.9715
51238  82.0700 44.9000  0.4940  0.6575  0.6210  0.4782  0.5005  0.9735
51241  83.6000 45.9300  0.5455  0.5140  0.4604  0.4987  0.4802  0.9442
51243  84.8500 45.6200  0.5464  0.6223  0.5969  0.5932  0.5314  0.9766
51288  90.5300 45.3700  0.6650  0.5375  0.5075  0.6110  0.5705  0.9404
51328  80.4200 44.2000  0.5483  0.4986  0.4840  0.4666  0.4533  0.9386
51329  80.8500 44.0500  0.5914  0.4493  0.4503  0.4564  0.4766  0.9481
51330  81.0200 44.9700  0.7719  0.7577  0.7130  0.7118  0.6794  0.9435
51334  82.9000 44.6000  0.5525  0.6075  0.5864  0.5584  0.5709  0.9779
51346  84.6700 44.4300  0.5707  0.6690  0.6476  0.5366  0.5077  0.9848
51352  85.2500 44.8500  0.5111  0.6351  0.5868  0.5906  0.4821  0.9337
51353  86.1000 45.0200  0.5114  0.7025  0.6701  0.6337  0.4997  0.9340
51356  86.0500 44.3200  0.5441  0.6754  0.6502  0.5414  0.5011  0.9799
51357  85.6200 44.3300  0.4608  0.5818  0.5701  0.4440  0.4068  0.9829
51358  85.8200 44.2800  0.5078  0.7063  0.6911  0.5085  0.4723  0.9840
51359  86.2000 44.3200  0.4985  0.6541  0.6290  0.4980  0.4524  0.9772
51365  87.5300 44.2000  0.5917  0.5833  0.5534  0.5827  0.5336  0.9704
51367  86.8200 44.1300  0.5473  0.6501  0.6361  0.4957  0.4692  0.9775
51368  87.3200 44.1200  0.5917  0.5271  0.5118  0.5094  0.4677  0.9709
51369  87.6500 43.9700  0.5673  0.3355  0.3523  0.4839  0.4856  0.9856
51377  87.9200 44.1700  0.5812  0.5534  0.5583  0.5683  0.5549  0.9834
51378  89.1700 44.0200  0.5772  0.6656  0.6666  0.5090  0.5101  0.9758
51379  89.5700 44.0200  0.6042  0.5986  0.5984  0.4631  0.4615  0.9771
51430  81.1500 43.8300  0.5995  0.4627  0.4778  0.4781  0.5198  0.9664
51431  81.3300 43.9500  0.5706  0.4307  0.4287  0.4277  0.4861  0.9562
51433  82.5200 43.8000  0.4789  0.5908  0.6195  0.5224  0.5360  0.9879
51434  81.5300 43.9700  0.5731  0.5176  0.5144  0.4779  0.5290  0.9650
51435  82.2300 43.4700  0.5169  0.5805  0.5639  0.5019  0.5439  0.9644
51436  83.3000 43.4500  0.5013  0.5960  0.6004  0.4733  0.4668  0.9696
51437  81.1300 43.1500  0.6751  0.6461  0.5869  0.5015  0.4693  0.9071
51438  81.7700 43.1800  0.4474  0.4557  0.3969  0.3033  0.3504  0.9075
51463  87.6500 43.7800  0.6371  0.6314  0.6289  0.6180  0.6128  0.9801
51465  87.1000 43.4800  0.6651  0.7330  0.7073  0.6268  0.6001  0.9536
51467  86.3300 42.7700  0.7707  0.7697  0.7566  0.7836  0.7541  0.9591
51468  86.8300 43.1000  0.6395  0.6163  0.6145  0.5817  0.5789  0.9721
51469  87.1800 43.4500  0.6465  0.6795  0.6552  0.6027  0.5710  0.9528
51470  88.1200 43.8800  0.6889  0.7887  0.7890  0.7087  0.6841  0.9818
51477  88.3200 43.3500  0.6291  0.6483  0.5840  0.7130  0.6827  0.9346
51482  90.2800 43.8300  0.6269  0.6719  0.6391  0.5604  0.5576  0.9701
51495  91.7300 43.2200  0.5777  0.6657  0.5600  0.6860  0.6521  0.9251
51526  88.2200 42.2300  0.6170  0.6627  0.5184  0.7338  0.6740  0.8512
51542  84.1500 43.0300  0.7701  0.8495  0.8312  0.7596  0.7170  0.9700
51559  86.4000 42.3200  0.5959  0.5963  0.4246  0.6926  0.5956  0.8127
51567  86.5700 42.0800  0.6256  0.5797  0.4320  0.7091  0.6537  0.8326
51568  86.8000 42.2500  0.5902  0.6088  0.4645  0.6434  0.6144  0.8479
51571  88.6300 42.8000  0.5550  0.6462  0.5405  0.6458  0.6423  0.9037
51572  89.2500 42.8300  0.6504  0.6736  0.5849  0.7238  0.7239  0.9163
51573  89.2000 42.9300  0.6128  0.6485  0.5684  0.7139  0.7088  0.9032
51581  90.2300 42.8500  0.5259  0.5523  0.4516  0.7025  0.7009  0.9161
51627  79.2300 41.2200  0.6515  0.6695  0.5734  0.7135  0.6897  0.8897
51628  80.2300 41.1700  0.6347  0.5683  0.5190  0.6851  0.6631  0.9260
51629  80.2300 41.2700  0.6776  0.5775  0.5325  0.7017  0.6826  0.9254
51633  81.9000 41.7800  0.7243  0.7231  0.6799  0.7256  0.7182  0.9504
51636  82.6500 41.5500  0.6282  0.5870  0.5133  0.6881  0.6329  0.9223
51639  82.7800 41.2300  0.6440  0.6201  0.5444  0.7061  0.6416  0.9152
51642  84.2700 41.8200  0.6264  0.5936  0.4902  0.6995  0.6714  0.9009
51644  82.9700 41.7200  0.5871  0.5365  0.4608  0.6815  0.6316  0.9145
51655  86.2700 41.3500  0.5863  0.5670  0.4483  0.7821  0.7041  0.9352
51656  86.1300 41.7500  0.6281  0.5263  0.4304  0.7474  0.6824  0.9109
51701  75.4000 40.5200  0.6981  0.5403  0.5071  0.6359  0.5186  0.8683
51704  76.1700 39.7200  0.5752  0.6653  0.6241  0.6805  0.6617  0.9562
51705  75.2500 39.7200  0.5863  0.6101  0.5631  0.7160  0.6603  0.9420
51707  76.7300 39.5000  0.6292  0.7239  0.6624  0.7172  0.6727  0.9504
51708  75.9500 39.1500  0.5904  0.6553  0.5667  0.6923  0.6308  0.9287
51709  75.9800 39.4700  0.5859  0.6104  0.5349  0.6724  0.6396  0.9373
51711  78.4500 40.9300  0.7629  0.7774  0.7521  0.7791  0.7623  0.9638
51716  78.5700 39.8000  0.6275  0.5867  0.5210  0.6207  0.5573  0.9103
51717  76.7800 39.2500  0.6988  0.7381  0.6666  0.7412  0.6912  0.9528
51720  79.0500 40.5000  0.6978  0.6627  0.5777  0.7004  0.6401  0.8931
51722  80.4000 40.6500  0.6520  0.5557  0.4972  0.6910  0.6422  0.9366
51730  81.2700 40.5500  0.6134  0.5503  0.4549  0.7448  0.6459  0.9091
51747  83.6700 39.0000  0.5740  0.6303  0.5926  0.7558  0.6701  0.9527
51765  87.7000 40.6300  0.6628  0.7057  0.6377  0.8105  0.7206  0.9454
51777  88.1700 39.0300  0.6716  0.6527  0.6307  0.7874  0.7110  0.9468
51802  76.1700 38.9300  0.6339  0.6539  0.5784  0.6850  0.6261  0.9468
51804  75.2300 37.7700  0.5637  0.6907  0.6854  0.5214  0.4923  0.9772
51810  77.6300 38.9200  0.6579  0.7256  0.6263  0.6490  0.5468  0.9240
51811  77.2700 38.4300  0.5496  0.5695  0.4699  0.6003  0.5174  0.9126
51814  77.4000 37.9200  0.5785  0.4866  0.4071  0.5942  0.5186  0.9048
51815  77.2700 38.2000  0.5736  0.5575  0.4716  0.6050  0.5327  0.9157
51818  78.2800 37.6200  0.5114  0.5090  0.4176  0.5571  0.4569  0.9051
51826  80.8000 37.0200  0.7051  0.6529  0.5768  0.6768  0.5787  0.9287
51827  79.7200 37.2800  0.6317  0.5457  0.4566  0.5998  0.4656  0.9054
51828  79.9300 37.1300  0.6081  0.5623  0.4696  0.6075  0.4861  0.9160
51829  80.1700 37.0800  0.6657  0.6122  0.5285  0.6395  0.5348  0.9213
51839  82.7200 37.0700  0.6568  0.6556  0.5932  0.6279  0.5077  0.9449
51855  85.5500 38.1500  0.6821  0.6878  0.6366  0.7529  0.6614  0.9356
51886  90.8500 38.2500  0.5930  0.7018  0.6937  0.6653  0.6198  0.9674
51931  81.6500 36.8500  0.6768  0.6652  0.5657  0.6594  0.5332  0.9019
52101  93.0500 43.6000  0.6840  0.7013  0.6645  0.7706  0.7792  0.9553
52112  95.1300 43.7700  0.5845  0.6068  0.5478  0.6716  0.6889  0.9625
52118  94.7000 43.2700  0.6112  0.4644  0.4077  0.6385  0.6322  0.9480
52203  93.5200 42.8200  0.6951  0.6218  0.5838  0.6928  0.6952  0.9263
52267 101.0700 41.9500  0.6251  0.6483  0.6229  0.6744  0.6662  0.9809
52313  94.6700 41.5300  0.5993  0.5282  0.5058  0.6913  0.6758  0.9453
52323  97.0300 41.8000  0.5488  0.5728  0.5847  0.6752  0.6604  0.9705
52418  94.6800 40.1500  0.6521  0.6004  0.6098  0.6803  0.6797  0.9751
52424  95.7800 40.5300  0.6272  0.5861  0.6259  0.6931  0.6759  0.9316
52436  97.0300 40.2700  0.5425  0.4458  0.4994  0.5482  0.5276  0.9408
52446  99.5200 40.3000  0.5884  0.5088  0.5180  0.6190  0.6200  0.9594
52447  98.8800 40.0000  0.5250  0.5057  0.5329  0.5947  0.5777  0.9607
52495 104.8000 40.1700  0.6619  0.5791  0.5763  0.5979  0.6062  0.9812
52515  94.8700 39.5200  0.7066  0.6704  0.6669  0.7398  0.7470  0.9816
52533  98.4800 39.7700  0.5388  0.5146  0.5454  0.5735  0.5679  0.9621
52546  99.8300 39.3700  0.6201  0.5738  0.5771  0.6136  0.6052  0.9575
52557 100.1700 39.1500  0.5762  0.5480  0.5570  0.5730  0.5623  0.9613
52575 102.7800 39.4200  0.6004  0.5742  0.5572  0.6247  0.6235  0.9747
52576 101.6800 39.2200  0.6050  0.5643  0.5523  0.6534  0.6514  0.9705
52602  93.3300 38.7500  0.6243  0.6695  0.6601  0.7427  0.7369  0.9813
52607 106.6500 39.4300  0.5916  0.6789  0.6497  0.6517  0.6435  0.9778
52633  98.4200 38.8200  0.5703  0.6864  0.6867  0.6218  0.6331  0.9810
52643  99.6200 38.8300  0.6713  0.6510  0.6353  0.6517  0.6487  0.9617
52645  99.5800 38.4200  0.5790  0.5520  0.5647  0.5346  0.5403  0.9792
52652 100.2800 39.0800  0.5793  0.5526  0.5670  0.5746  0.5689  0.9647
52656 100.8200 38.4300  0.6342  0.6032  0.5819  0.6164  0.5982  0.9395
52657 100.2500 38.1800  0.6899  0.6502  0.6466  0.5702  0.5642  0.9787
52661 101.0800 38.8000  0.6464  0.6281  0.6203  0.6329  0.6209  0.9752
52674 101.9700 38.2300  0.6620  0.5589  0.5469  0.5699  0.5790  0.9684
52679 102.6700 37.9200  0.6769  0.5818  0.5582  0.6609  0.6671  0.9619
52681 103.0800 38.6300  0.6489  0.5836  0.5812  0.6496  0.6551  0.9759
52707  93.6800 36.8000  0.6492  0.6289  0.6227  0.7273  0.6897  0.9702
52713  95.3500 37.8500  0.5784  0.6233  0.6256  0.6883  0.6782  0.9806
52737  97.3800 37.3700  0.5812  0.6252  0.6177  0.6092  0.6090  0.9760
52745  99.0200 37.3000  0.5903  0.6400  0.6381  0.5790  0.5665  0.9699
52754 100.1300 37.3300  0.6063  0.6252  0.5951  0.5679  0.5209  0.9319
52765 101.6200 37.3800  0.6317  0.5504  0.5434  0.5525  0.5371  0.9736
52784 102.9000 37.4700  0.5511  0.5369  0.5071  0.5261  0.5097  0.9374
52787 102.8700 37.2000  0.5951  0.5981  0.5977  0.5685  0.5575  0.9659
52797 104.0500 37.1800  0.5698  0.4838  0.4773  0.5755  0.5789  0.9765
52818  94.9200 36.4200  0.6337  0.6627  0.6674  0.6657  0.6561  0.9867
52825  96.4300 36.4300  0.6764  0.7068  0.7036  0.6822  0.6737  0.9837
52833  98.4800 36.9300  0.5831  0.6325  0.6330  0.6322  0.6170  0.9818
52836  98.1000 36.3000  0.5938  0.6270  0.6152  0.6541  0.6397  0.9893
52842  99.0800 36.7800  0.5332  0.5919  0.6036  0.6158  0.5883  0.9818
52853 100.9800 36.9000  0.6044  0.6354  0.6389  0.6026  0.5831  0.9712
52855 101.2500 36.6800  0.4913  0.4975  0.5010  0.6550  0.6497  0.9842
52856 100.6200 36.2700  0.6633  0.6774  0.6582  0.6322  0.6092  0.9783
52862 101.6800 36.9500  0.5453  0.6111  0.5968  0.5642  0.5375  0.9572
52863 101.9500 36.8200  0.6355  0.6536  0.6432  0.6644  0.6463  0.9690
52866 101.7500 36.7300  0.5885  0.6443  0.6250  0.6268  0.5866  0.9528
52868 101.4300 36.0300  0.6361  0.6591  0.6511  0.6344  0.6265  0.9762
52869 101.5800 36.5000  0.5344  0.5698  0.5628  0.5827  0.5586  0.9710
52874 102.4000 36.4800  0.6488  0.6306  0.6332  0.6710  0.6600  0.9690
52875 102.1000 36.5000  0.6112  0.5890  0.5843  0.6754  0.6649  0.9725
52876 102.8300 36.3300  0.5720  0.5639  0.5651  0.6041  0.5980  0.9668
52877 102.2500 36.1000  0.5569  0.6217  0.5984  0.6099  0.6052  0.9560
52881 103.1800 36.9800  0.5749  0.5759  0.5770  0.5416  0.5270  0.9664
52884 103.9500 36.3500  0.6246  0.5140  0.5382  0.5831  0.5976  0.9666
52885 103.2500 36.7500  0.5163  0.5698  0.5849  0.5227  0.5155  0.9660
52889 103.8800 36.0500  0.5971  0.4970  0.5089  0.5857  0.5961  0.9673
52895 104.6800 36.5700  0.5782  0.4978  0.5066  0.5578  0.5685  0.9684
52896 104.1500 36.5500  0.5635  0.4347  0.4559  0.5598  0.5782  0.9718
52908  93.0800 35.2200  0.5976  0.6079  0.5783  0.6538  0.6237  0.9662
52943  99.9800 35.5800  0.5969  0.5599  0.5697  0.5150  0.4828  0.9562
52955 100.7300 35.5800  0.6701  0.7051  0.7098  0.6892  0.6701  0.9747
52957 100.6000 35.2500  0.5946  0.6235  0.6280  0.6348  0.6162  0.9657
52963 102.0200 35.9300  0.5402  0.5563  0.5212  0.5619  0.5335  0.9541
52968 101.4700 35.0300  0.5861  0.6239  0.6303  0.6222  0.6093  0.9683
52972 102.4500 35.8500  0.6154  0.6145  0.6092  0.6469  0.6305  0.9557
52974 102.0200 35.5200  0.6574  0.6719  0.6462  0.6193  0.5898  0.9622
52978 102.5200 35.2000  0.6200  0.5923  0.5599  0.5979  0.5788  0.9571
52980 103.3000 35.9700  0.5118  0.5231  0.5220  0.5627  0.5551  0.9633
52981 103.3800 35.6800  0.5908  0.6068  0.6136  0.6196  0.6227  0.9538
52982 103.5500 35.4800  0.5262  0.6095  0.5947  0.5828  0.5914  0.9404
52983 104.1500 35.8700  0.5586  0.5674  0.5581  0.6079  0.6338  0.9578
52984 103.1800 35.5800  0.5289  0.6225  0.6046  0.5501  0.5348  0.9295
52985 103.3300 35.4200  0.5584  0.6000  0.5672  0.5648  0.5514  0.9102
52986 103.8700 35.3700  0.5425  0.6010  0.5917  0.6016  0.6265  0.9387
52988 103.7200 35.3700  0.5666  0.6379  0.6268  0.6252  0.6392  0.9395
52993 105.0700 35.6800  0.5531  0.5842  0.5965  0.5891  0.6355  0.9631
52995 104.6200 35.5800  0.5469  0.5853  0.5907  0.5952  0.6624  0.9457
52996 105.0200 35.3800  0.5771  0.6025  0.6364  0.5875  0.6479  0.9551
52998 104.2000 35.1300  0.5242  0.6337  0.6072  0.6171  0.6471  0.9305
53068 111.9300 43.6300  0.5654  0.5958  0.5983  0.4516  0.4957  0.9792
53083 114.1500 44.6200  0.4299  0.6954  0.6707  0.3354  0.3701  0.9813
53149 110.1300 42.5300  0.5450  0.5349  0.5329  0.5752  0.5836  0.9868
53192 114.9500 44.0200  0.5311  0.6260  0.6447  0.3847  0.4491  0.9595
53195 113.6300 43.8500  0.5475  0.5473  0.5427  0.4080  0.4795  0.9618
53272 112.6300 42.7500  0.6786  0.6475  0.6476  0.6185  0.6224  0.9859
53276 112.9000 42.4000  0.6617  0.6461  0.6460  0.5650  0.5826  0.9828
53289 113.8300 42.2300  0.5527  0.6062  0.6016  0.4534  0.4579  0.9788
53324 107.0500 41.0700  0.5951  0.5690  0.5200  0.5297  0.5190  0.9578
53336 108.5200 41.5700  0.6519  0.5780  0.5738  0.5739  0.5814  0.9867
53337 108.2700 41.1000  0.5619  0.5999  0.5753  0.5659  0.5585  0.9728
53343 109.9700 41.7700  0.5801  0.5546  0.5668  0.5562  0.5689  0.9846
53348 109.1300 41.0200  0.5788  0.6120  0.5968  0.5937  0.5976  0.9772
53352 110.4300 41.7000  0.5394  0.5507  0.5673  0.5229  0.5295  0.9826
53357 110.0500 41.0300  0.6580  0.6738  0.6814  0.5587  0.5646  0.9866
53362 111.6800 41.5300  0.5618  0.5697  0.5690  0.5216  0.5100  0.9789
53367 111.2300 41.3200  0.5568  0.6433  0.6443  0.5214  0.5147  0.9807
53368 111.4700 41.0800  0.6241  0.6139  0.6062  0.5414  0.5268  0.9737
53378 112.6200 41.2800  0.5900  0.6069  0.6005  0.5400  0.5215  0.9641
53384 113.1800 41.4500  0.5747  0.6473  0.6332  0.5275  0.5099  0.9647
53385 113.5500 41.5700  0.5739  0.6039  0.5946  0.4981  0.5002  0.9676
53391 114.0000 41.9000  0.5234  0.5382  0.5272  0.4487  0.4566  0.9720
53392 114.6000 41.8500  0.5568  0.5682  0.5599  0.5053  0.5365  0.9690
53397 113.9800 41.1000  0.6378  0.6162  0.5920  0.5733  0.5647  0.9576
53399 114.7000 41.1500  0.5665  0.5698  0.5627  0.5542  0.5868  0.9709
53419 107.0000 40.3300  0.6400  0.7048  0.6898  0.5958  0.5898  0.9850
53420 107.1200 40.8500  0.5813  0.6128  0.5732  0.5154  0.5013  0.9688
