# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
50647 123.4800 48.1300  0.4452  0.5674  0.5410  0.3852  0.3587  0.9175
50655 126.1800 48.5000  0.5982  0.8370  0.8379  0.5146  0.4920  0.9785
50656 126.5000 48.2700  0.4063  0.6658  0.6584  0.2708  0.2318  0.9701
50658 125.8800 48.0500  0.2903  0.5367  0.5377  0.0648  0.0161  0.9286
50659 126.2500 48.0300  0.4186  0.5122  0.5140  0.1771  0.1431  0.9513
50673 130.4000 48.8800  0.6688  0.8437  0.8492  0.6327  0.6044  0.9478
50674 129.4300 48.5700  0.7137  0.7461  0.7011  0.6961  0.6363  0.9477
50727 119.9300 47.1700  0.7017  0.7796  0.6842  0.6409  0.6033  0.9085
50739 123.1800 47.3300  0.4492  0.6727  0.5844  0.4801  0.3965  0.9178
50741 123.5000 47.9300  0.4696  0.5986  0.5560  0.4553  0.3847  0.8998
50742 124.4800 47.8000  0.6165  0.4430  0.4883  0.3656  0.3716  0.8880
50745 123.9200 47.3800  0.6053  0.7032  0.6754  0.5299  0.4809  0.9437
50749 124.8300 47.1800  0.4802  0.6605  0.6224  0.4076  0.3907  0.9097
50750 125.3000 47.9000  0.2814  0.4350  0.4339  0.0959  0.0266  0.9070
50755 126.1000 47.6000  0.3236  0.6033  0.5868  0.2838  0.2184  0.9395
50756 126.9700 47.4500  0.2879  0.6830  0.6570  0.2621  0.2740  0.9601
50758 125.9000 47.1800  0.2978  0.6279  0.5811  0.2534  0.2267  0.9211
50767 127.1000 47.2300  0.3548  0.6727  0.6529  0.3075  0.3427  0.9590
50772 129.2300 48.1000  0.6578  0.6779  0.6621  0.6098  0.5244  0.9285
50774 128.8300 47.7000  0.5672  0.6130  0.5525  0.5212  0.4723  0.9235
50775 130.2700 47.3300  0.6938  0.7883  0.7801  0.6865  0.6462  0.9744
50776 130.8300 47.5700  0.4390  0.6104  0.6254  0.4036  0.3584  0.9492
